,Ts,is,ip,mp,iref,far,zt,zc1,zc2,zc3,fp,pa,symbol,bool,date
3958,47:622:514:122,9318,489896,73.4,73.36,73.4,N,45,0,45,1.0,0.0005452562704471954,400,0,5
3959,47:633:756:872,-3607,39510,41.33,41.41,41.33,N,0,0,0,1.0,0.0019319005071238421,371,1,5
3960,47:703:054:936,-40017,447482,88.33,88.36,88.33,N,1,0,0,1.0,0.00033952014486194135,462,1,5
3961,47:721:010:304,-3607,39510,41.33,41.41,41.33,N,0,0,0,1.0,0.0019319005071238421,371,1,5
3962,47:721:322:320,8410,113144,32.39,32.37,32.42,N,0,0,0,1.0,0.0006178560395428831,466,0,5
3963,47:721:493:462,1239,110489,201.5,201.45,201.55,N,179,12,5,1.0,0.00024820054604125774,110,0,5
3964,47:722:529:491,1130,146390,99.22,99.2,99.28,N,9,0,9,1.0,0.00020161290322576634,199,0,5
3965,47:749:815:087,16457,624785,28.07,28.05,28.08,N,6,0,6,0.0,0.0007130124777183449,420,0,5
3966,47:751:873:187,-5368,228250,25.62,25.62,25.61,N,6,0,6,1.0,0.0,144,1,5
3967,47:771:436:684,-10322,277551,104.93,105.02,104.92,N,0,0,0,1.0,0.0008569796229288631,171,1,5
3968,47:793:332:805,-40017,447482,88.33,88.36,88.33,N,1,0,0,1.0,0.00033952014486194135,462,1,5
3969,47:800:160:129,16457,624785,28.07,28.05,28.08,N,6,0,6,0.0,0.0007130124777183449,420,0,5
3970,47:801:176:068,1239,110489,201.5,201.45,201.55,N,179,12,5,1.0,0.00024820054604125774,110,0,5
3971,47:849:573:457,-40017,447482,88.33,88.36,88.33,N,1,0,0,1.0,0.00033952014486194135,462,1,5
3972,47:880:180:427,-5368,228250,25.62,25.62,25.61,N,6,0,6,1.0,0.0,144,1,5
3973,47:900:298:719,-40017,447482,88.33,88.36,88.33,N,1,0,0,1.0,0.00033952014486194135,462,1,5
3974,47:931:458:382,27482,1027515,120.22,120.22,120.32,N,1,0,1,1.0,0.0,26,0,5
3975,47:943:910:521,-28381,851363,45.79,45.81,45.78,N,192,2,31,1.0,0.00043658589827555395,187,1,5
3976,47:981:718:824,27482,1027515,120.22,120.22,120.32,N,1,0,1,1.0,0.0,26,0,5
3977,48:023:035:002,3999,1210850,116.22,116.2,116.23,N,25,0,25,1.0,0.00017211703958688486,421,0,5
3978,48:075:609:598,3999,1210850,116.22,116.2,116.23,N,25,0,25,1.0,0.00017211703958688486,421,0,5
3979,48:127:777:161,-1966,255509,244.06,244.1,244.06,N,8,0,8,1.0,0.00016386726751328162,547,1,5
3980,48:128:685:221,-586,74012,423.13,423.14,422.94,N,71,11,54,1.0,2.363284019471311e-05,129,1,5
3981,48:169:193:665,-10846,281130,128.84,128.91,128.69,N,101,11,12,1.0,0.0005430145062446139,426,1,5
3982,48:178:535:028,-2152,255323,244.06,244.13,244.06,N,8,0,8,1.0,0.00028673247859744064,547,1,5
3983,48:190:394:828,-10322,277551,104.93,105.02,104.92,N,0,0,0,1.0,0.0008569796229288631,171,1,5
3984,48:216:033:263,-2981,214400,127.96,127.97,127.94,N,2,0,2,1.0,7.814331483945546e-05,157,1,5
3985,48:227:960:748,-586,74012,423.13,423.14,422.94,N,71,11,54,1.0,2.363284019471311e-05,129,1,5
3986,48:283:785:125,-12682,1014216,79.84,79.86,79.84,N,43,0,3,1.0,0.00025043826696714275,335,1,5
3987,48:316:367:048,-2981,214400,127.96,127.97,127.94,N,2,0,2,1.0,7.814331483945546e-05,157,1,5
3988,48:346:111:617,-12682,1014216,79.84,79.86,79.84,N,43,0,3,1.0,0.00025043826696714275,335,1,5
3989,48:349:455:684,1386,58341,87.91,87.9,87.91,N,9,0,9,0.0,0.00011376564277577821,98,0,5
3990,48:362:662:765,13386,405624,101.02,101.01,101.02,N,1,0,1,1.0,9.900009900000895e-05,132,0,5
3991,48:399:622:931,1386,58341,87.91,87.9,87.91,N,9,0,9,0.0,0.00011376564277577821,98,0,5
3992,48:432:949:700,13386,405624,101.02,101.01,101.02,N,1,0,1,1.0,9.900009900000895e-05,132,0,5
3993,48:529:682:484,1386,58341,87.91,87.9,87.91,N,9,0,9,0.0,0.00011376564277577821,98,0,5
3994,48:591:647:184,-9041,329412,122.85,122.92,122.84,N,1,0,1,1.0,0.000569476082004616,502,1,5
3995,48:601:270:697,1386,58341,87.91,87.9,87.91,N,9,0,9,0.0,0.00011376564277577821,98,0,5
3996,48:642:318:018,-9041,329412,122.85,122.92,122.84,N,1,0,1,1.0,0.000569476082004616,502,1,5
3997,48:678:980:004,-154438,3295369,55.09,55.13,55.09,N,10,5,4,1.0,0.0007255577725376228,125,1,5
3998,48:694:095:026,3952,96744,73.91,73.87,73.92,N,4,0,4,1.0,0.000541491809936267,359,0,5
3999,48:749:283:362,3952,96744,73.91,73.87,73.92,N,4,0,4,1.0,0.000541491809936267,359,0,5
4000,48:790:827:517,4794,95797,49.14,49.12,49.25,N,0,0,0,1.0,0.0004071661237785653,74,0,5
4001,48:846:525:170,-2981,214400,127.96,127.97,127.94,N,2,0,2,1.0,7.814331483945546e-05,157,1,5
4002,48:960:250:478,-25424,141036,87.1,87.21,87.1,N,0,0,0,1.0,0.0012613232427473849,493,1,5
4003,48:964:658:821,-154438,3295369,55.09,55.13,55.09,N,10,5,4,1.0,0.0007255577725376228,125,1,5
4004,49:032:906:563,4618,95973,49.14,49.13,49.24,N,0,0,0,1.0,0.00020354162426212112,74,0,5
4005,49:083:901:171,4618,95973,49.14,49.13,49.24,N,0,0,0,1.0,0.00020354162426212112,74,0,5
4006,49:090:652:435,-154438,3295369,55.09,55.13,55.09,N,10,5,4,1.0,0.0007255577725376228,125,1,5
4007,49:090:977:934,-50679,100675,24.48,24.5,24.47,N,2,0,2,1.0,0.0008163265306122275,80,1,5
4008,49:115:209:543,-1231,486268,88.36,88.36,88.34,N,1,0,0,1.0,0.0,462,1,5
4009,49:138:645:253,2115,45483,139.87,139.81,139.87,N,1,0,1,1.0,0.0004291538516558349,436,0,5
4010,49:144:754:841,-154438,3295369,55.09,55.13,55.09,N,10,5,4,1.0,0.0007255577725376228,125,1,5
4011,49:215:404:322,-16309,394920,189.22,189.44,189.16,N,52,0,0,1.0,0.0011613175675675616,364,1,5
4012,49:217:555:192,2115,45483,139.87,139.81,139.87,N,1,0,1,1.0,0.0004291538516558349,436,0,5
4013,49:243:137:562,-10934,106209,10.41,10.42,10.37,N,0,0,0,1.0,0.0009596928982725324,58,1,5
4014,49:265:512:507,-15221,401255,189.35,189.5,189.22,N,52,0,0,1.0,0.00079155672823222,364,1,5
4015,49:274:017:523,-50679,100675,24.48,24.5,24.47,N,2,0,2,1.0,0.0008163265306122275,80,1,5
4016,49:286:207:782,4618,95973,49.14,49.13,49.24,N,0,0,0,1.0,0.00020354162426212112,74,0,5
4017,49:319:166:734,3568,49702,35.7,35.68,35.74,N,0,0,0,1.0,0.0005605381165920158,119,0,5
4018,49:384:106:971,3568,49702,35.7,35.68,35.74,N,0,0,0,1.0,0.0005605381165920158,119,0,5
4019,49:483:848:935,12994,406016,101.02,101.01,101.02,N,1,0,1,1.0,9.900009900000895e-05,132,0,5
4020,49:532:461:315,-50679,100675,24.48,24.5,24.47,N,2,0,2,1.0,0.0008163265306122275,80,1,5
4021,49:532:541:127,-3018,59281,88.94,88.97,88.93,N,16,0,6,1.0,0.00033719231201529884,2,1,5
4022,49:532:638:779,-3231,27723,32.67,32.7,32.67,N,0,0,0,1.0,0.0009174311926605851,492,1,5
4023,49:533:392:666,-1491,4822,126.0,126.02,125.94,N,3,0,3,0.0,0.0001587049674654501,249,1,5
4024,49:544:637:816,3900,50446,108.2,108.14,108.21,N,81,2,76,1.0,0.000554836323284652,527,0,5
4025,49:546:422:034,12994,406016,101.02,101.01,101.02,N,1,0,1,1.0,9.900009900000895e-05,132,0,5
4026,49:557:394:696,4618,95973,49.14,49.13,49.24,N,0,0,0,1.0,0.00020354162426212112,74,0,5
4027,49:565:922:245,84285,991656,61.57,61.56,61.57,N,0,0,0,1.0,0.00016244314489925293,316,0,5
4028,49:583:404:044,-3018,59281,88.94,88.97,88.93,N,16,0,6,0.408,0.00033719231201529884,2,1,5
4029,49:595:742:577,3900,50446,108.2,108.14,108.21,N,81,2,76,1.0,0.000554836323284652,527,0,5
4030,49:636:616:351,84285,991656,61.57,61.56,61.57,N,0,0,0,1.0,0.00016244314489925293,316,0,5
4031,49:781:720:351,16520,296034,30.18,30.18,30.22,N,24,13,0,1.0,0.0,483,0,5
4032,49:832:330:196,16520,296034,30.18,30.18,30.22,N,24,13,0,1.0,0.0,483,0,5
4033,49:879:120:364,12994,406016,101.02,101.01,101.02,N,1,0,1,1.0,9.900009900000895e-05,132,0,5
4034,49:891:252:710,-10934,106209,10.41,10.42,10.37,N,0,0,0,1.0,0.0009596928982725324,58,1,5
4035,49:915:497:255,-33312,171978,33.72,33.74,33.72,N,1,0,1,0.0,0.0005927682276230921,455,1,5
4036,49:945:255:902,7081,82353,17.69,17.68,17.71,N,0,0,0,1.0,0.0005656108597285952,208,0,5
4037,49:946:170:196,-50679,100675,24.48,24.5,24.47,N,2,0,2,1.0,0.0008163265306122275,80,1,5
4038,49:973:568:518,-4770,121651,22.87,22.87,22.86,N,211,15,31,0.0,0.0,438,1,5
4039,49:997:994:664,-50679,100675,24.48,24.5,24.47,N,2,0,2,0.25,0.0008163265306122275,80,1,5
4040,50:009:207:402,3900,50446,108.2,108.14,108.21,N,81,2,76,1.0,0.000554836323284652,527,0,5
4041,50:019:874:166,84285,991656,61.57,61.56,61.57,N,0,0,0,1.0,0.00016244314489925293,316,0,5
4042,50:046:342:078,4618,95973,49.14,49.13,49.24,N,0,0,0,1.0,0.00020354162426212112,74,0,5
4043,50:059:354:580,3900,50446,108.2,108.14,108.21,N,81,2,76,1.0,0.000554836323284652,527,0,5
4044,50:086:997:714,8310,113244,32.39,32.37,32.42,N,0,0,0,1.0,0.0006178560395428831,466,0,5
4045,50:095:720:683,-50679,100675,24.48,24.5,24.47,N,2,0,2,0.0,0.0008163265306122275,80,1,5
4046,50:108:631:592,4618,95973,49.14,49.13,49.24,N,0,0,0,1.0,0.00020354162426212112,74,0,5
4047,50:125:921:396,-2173,22037,60.12,60.16,60.12,N,4,0,4,1.0,0.0006648936170212625,56,1,5
4048,50:133:209:650,-1491,4822,126.0,126.02,125.94,N,3,0,3,0.0,0.0001587049674654501,249,1,5
4049,50:136:134:943,-3231,27723,32.67,32.7,32.67,N,0,0,0,1.0,0.0009174311926605851,492,1,5
4050,50:139:544:216,-1107,33907,161.57,161.72,161.49,N,0,0,0,1.0,0.0009275290625773292,23,1,5
4051,50:146:774:837,-9193,146982,86.1,86.16,86.01,N,0,0,0,1.0,0.0006963788300835919,351,1,5
4052,50:155:612:634,-1811,117462,143.83,143.84,143.76,N,64,0,0,1.0,6.952169076745623e-05,485,1,5
4053,50:155:874:205,-21408,213440,32.06,32.07,32.03,N,0,0,0,1.0,0.0003118178983473031,449,1,5
4054,50:157:249:946,3344,49926,35.7,35.68,35.74,N,0,0,0,1.0,0.0005605381165920158,119,0,5
4055,50:176:308:559,-2173,22037,60.12,60.16,60.12,N,4,0,4,1.0,0.0006648936170212625,56,1,5
4056,50:188:578:752,-3231,27723,32.67,32.7,32.67,N,0,0,0,1.0,0.0009174311926605851,492,1,5
4057,50:189:726:740,-1491,4822,126.0,126.02,125.94,N,3,0,3,0.0,0.0001587049674654501,249,1,5
4058,50:190:174:412,-10718,61906,14.32,14.34,14.31,N,90,15,68,1.0,0.0013947001394699842,507,1,5
4059,50:202:470:128,8310,113244,32.39,32.37,32.42,N,0,0,0,1.0,0.0006178560395428831,466,0,5
4060,50:204:187:408,-10934,106209,10.41,10.42,10.37,N,0,0,0,1.0,0.0009596928982725324,58,1,5
4061,50:230:766:945,-154935,3298665,55.09,55.14,55.09,N,10,5,4,1.0,0.0009067827348566768,125,1,5
4062,50:267:010:228,-10718,61906,14.32,14.34,14.31,N,90,15,68,1.0,0.0013947001394699842,507,1,5
4063,50:270:072:650,-23893,61986,5.05,5.06,5.02,N,0,0,0,1.0,0.0019762845849801954,306,1,5
4064,50:283:716:202,8310,113244,32.39,32.37,32.42,N,0,0,0,1.0,0.0006178560395428831,466,0,5
4065,50:365:363:804,-50679,100675,24.48,24.5,24.47,N,2,0,2,0.0,0.0008163265306122275,80,1,5
4066,50:415:384:727,4971,83258,21.2,21.19,21.24,N,0,0,0,1.0,0.0004719207173193964,535,0,5
4067,50:416:533:513,5009,77879,35.7,35.68,35.7,N,0,0,0,1.0,0.0005605381165920158,331,0,5
4068,50:426:398:414,-27867,345380,48.09,48.1,48.03,N,0,0,0,1.0,0.00020790020790016652,35,1,5
4069,50:480:189:928,-27867,345380,48.09,48.1,48.03,N,0,0,0,1.0,0.00020790020790016652,35,1,5
4070,50:648:374:385,-140505,3313095,55.09,55.14,55.09,N,10,5,4,1.0,0.0009067827348566768,125,1,5
4071,50:674:775:558,5127,572781,25.36,25.36,25.37,N,5,0,5,0.0,0.0,291,0,5
4072,50:725:695:144,5127,572781,25.36,25.36,25.37,N,5,0,5,0.0,0.0,291,0,5
4073,50:798:081:326,-27867,345380,48.09,48.1,48.03,N,0,0,0,1.0,0.00020790020790016652,35,1,5
4074,50:814:974:364,-140505,3313095,55.09,55.14,55.09,N,10,5,4,1.0,0.0009067827348566768,125,1,5
4075,50:819:973:330,3344,49926,35.7,35.68,35.74,N,0,0,0,1.0,0.0005605381165920158,119,0,5
4076,50:842:053:554,-21261,213587,32.06,32.07,32.04,N,0,0,0,1.0,0.0003118178983473031,449,1,5
4077,50:874:759:424,5649,253562,43.68,43.67,43.69,N,1,0,1,1.0,0.00022899015342335723,395,0,5
4078,50:924:481:683,3344,49926,35.7,35.68,35.74,N,0,0,0,1.0,0.0005605381165920158,119,0,5
4079,50:925:548:709,5649,253562,43.68,43.67,43.69,N,1,0,1,1.0,0.00022899015342335723,395,0,5
4080,50:940:079:600,-331298,643157,37.6,37.61,37.58,N,80,4,75,1.0,0.00026588673225200774,387,1,5
4081,50:970:964:655,-23893,61986,5.05,5.06,5.02,N,0,0,0,1.0,0.0019762845849801954,306,1,5
4082,50:976:045:043,5649,253562,43.68,43.67,43.69,N,1,0,1,1.0,0.00022899015342335723,395,0,5
4083,51:007:860:970,2938,97653,49.14,49.13,49.19,N,0,0,0,1.0,0.00020354162426212112,74,0,5
4084,51:013:764:549,7418,114136,32.38,32.37,32.41,N,0,0,0,1.0,0.00030892801977155135,466,0,5
4085,51:020:035:716,19863,377588,80.08,80.05,80.09,N,0,0,0,1.0,0.0003747657713928937,45,0,5
4086,51:056:373:136,-23893,61986,5.05,5.06,5.02,N,0,0,0,1.0,0.0019762845849801954,306,1,5
4087,51:074:909:344,-4691,228927,25.62,25.62,25.61,N,6,0,6,1.0,0.0,144,1,5
4088,51:116:329:329,7418,114136,32.38,32.37,32.41,N,0,0,0,1.0,0.00030892801977155135,466,0,5
4089,51:145:168:998,16451,296103,30.18,30.18,30.2,N,24,13,0,1.0,0.0,483,0,5
4090,51:147:310:708,4314,254897,43.68,43.67,43.68,N,1,0,1,1.0,0.00022899015342335723,395,0,5
4091,51:315:994:275,-16261,517954,18.66,18.66,18.65,N,0,0,0,0.0,0.0,146,1,5
4092,51:404:558:872,2821,97770,49.14,49.13,49.19,N,0,0,0,1.0,0.00020354162426212112,74,0,5
4093,51:486:487:769,2821,97770,49.14,49.13,49.19,N,0,0,0,1.0,0.00020354162426212112,74,0,5
4094,51:541:330:143,15616,296938,30.18,30.18,30.2,N,24,13,0,1.0,0.0,483,0,5
4095,51:792:797:077,-6998,106130,26.21,26.22,26.21,N,7,2,4,1.0,0.0003813882532417243,510,1,5
4096,51:816:847:148,2999,50271,35.7,35.68,35.74,N,0,0,0,1.0,0.0005605381165920158,119,0,5
4097,51:838:260:758,15616,296938,30.18,30.18,30.2,N,24,13,0,1.0,0.0,483,0,5
4098,51:865:386:472,4314,254897,43.68,43.67,43.68,N,1,0,1,1.0,0.00022899015342335723,395,0,5
4099,51:927:885:428,-6998,106130,26.21,26.22,26.21,N,7,2,4,1.0,0.0003813882532417243,510,1,5
4100,51:934:774:173,4314,254897,43.68,43.67,43.68,N,1,0,1,1.0,0.00022899015342335723,395,0,5
4101,51:989:832:663,-6998,106130,26.21,26.22,26.21,N,7,2,4,1.0,0.0003813882532417243,510,1,5
4102,52:043:265:351,10690,595225,37.02,37.01,37.02,N,0,0,0,1.0,0.00027019724398824954,64,0,5
4103,45:004:510:006,-12330,304228,640.55,640.97,640.49,N,12,1,2,1.0,0.0006552568762969761,49,1,6
4104,45:005:481:364,-74926,703182,130.6,130.76,130.55,N,0,0,0,1.0,0.001223615784643596,505,1,6
4105,45:005:857:819,-577,111445,340.81,340.85,340.57,N,39,13,15,1.0,0.0001173536746369971,481,1,6
4106,45:006:184:833,20506,333601,17.27,17.25,17.28,N,0,0,0,1.0,0.0011594202898550477,424,0,6
4107,45:006:260:831,-32722,66028,25.0,25.01,25.0,Y,252,15,72,1.0,0.00039984006397447274,80,1,6
4108,45:007:565:080,-85095,3457622,314.86,315.25,314.86,N,80,0,9,1.0,0.0012371134020618124,333,1,6
4109,45:009:264:580,140698,700223,371.51,370.98,372.0,N,0,0,0,1.0,0.0014286484446600159,425,0,6
4110,45:009:424:279,53281,330015,79.46,79.36,79.58,N,0,0,0,1.0,0.0012600806451612187,534,0,6
4111,45:010:084:654,-40039,1004150,53.86,53.94,53.84,N,85,0,17,1.0,0.0014831294030403838,439,1,6
4112,45:014:631:636,-3556,57882,76.12,76.23,75.99,N,0,0,0,1.0,0.0014430014430014354,392,1,6
4113,45:014:766:134,-3683,24749,119.44,119.61,119.32,N,2,0,2,1.0,0.0014212858456650924,42,1,6
4114,45:014:898:414,-5350,69622,323.95,324.24,323.95,N,121,15,97,1.0,0.0008943992104614497,463,1,6
4115,45:015:047:549,-1984,84584,515.24,515.33,515.17,N,20,7,2,1.0,0.00017464537286793284,156,1,6
4116,45:020:518:369,1834,55121,71.79,71.75,71.9,N,1,0,1,1.0,0.0005574912891986934,179,0,6
4117,45:026:328:881,-4980,345882,197.54,197.57,197.54,N,94,0,94,1.0,0.00015184491572607753,227,1,6
4118,45:027:176:775,-31536,1290931,229.51,229.68,229.51,N,3,0,0,1.0,0.0007401602229189128,177,1,6
4119,45:027:384:176,-25277,172620,62.51,62.55,62.42,N,0,0,0,1.0,0.0006394884092725683,509,1,6
4120,45:027:790:210,-13052,175107,65.94,66.07,65.92,N,5,0,5,1.0,0.0019676101104888068,121,1,6
4121,45:028:747:601,-14550,407209,465.77,466.21,465.54,N,115,0,3,1.0,0.0009437806996846866,11,1,6
4122,45:029:549:686,-19053,706363,91.18,91.22,91.18,N,87,10,76,1.0,0.0004385003288751594,462,1,6
4123,45:037:509:408,-80454,1625434,81.95,82.04,81.93,N,4,0,1,1.0,0.0010970258410531863,335,1,6
4124,45:042:569:167,893,67177,327.65,327.55,327.65,N,104,14,78,0.0,0.00030529690123634834,33,0,6
4125,45:043:098:675,-201841,1439165,19.81,19.83,19.79,N,163,0,11,1.0,0.001008572869389792,232,1,6
4126,45:050:148:207,62061,49960,62.7,62.68,63.28,N,0,0,0,1.0,0.0003190810465858827,533,0,6
4127,45:053:444:373,-793,148373,142.73,142.75,142.69,N,62,0,61,1.0,0.00014010507880917852,166,1,6
4128,45:054:740:964,-74926,703182,130.6,130.76,130.55,N,0,0,0,1.0,0.001223615784643596,505,1,6
4129,45:055:513:316,-577,111445,340.81,340.85,340.57,N,39,13,15,1.0,0.0001173536746369971,481,1,6
4130,45:055:905:651,20506,333601,17.27,17.25,17.28,N,0,0,0,1.0,0.0011594202898550477,424,0,6
4131,45:056:293:758,-4031,34715,283.49,283.57,283.09,N,0,0,0,1.0,0.0002821172902633709,479,1,6
4132,45:058:060:425,-31829,2790073,47.74,47.75,47.74,N,85,12,60,1.0,0.00020942408376959184,106,1,6
4133,45:058:123:734,140698,700223,371.51,370.98,372.0,N,0,0,0,1.0,0.0014286484446600159,425,0,6
4134,45:059:024:575,-7117,919568,160.93,161.01,160.89,N,41,4,28,1.0,0.0004968635488477989,423,1,6
4135,45:059:705:276,-40039,1004150,53.86,53.94,53.84,N,85,0,17,1.0,0.0014831294030403838,439,1,6
4136,45:063:634:118,-3492,57946,76.12,76.22,75.99,N,0,0,0,1.0,0.0013119916032536647,392,1,6
4137,45:064:657:606,-1984,84584,515.24,515.33,515.17,N,20,7,2,1.0,0.00017464537286793284,156,1,6
4138,45:065:756:151,-3683,24749,119.44,119.61,119.32,N,2,0,2,1.0,0.0014212858456650924,42,1,6
4139,45:065:823:021,-5350,69622,323.95,324.24,323.95,N,121,15,97,1.0,0.0008943992104614497,463,1,6
4140,45:066:855:523,-83207,767621,190.77,190.93,190.77,N,1,0,1,1.0,0.0008380034567642413,520,1,6
4141,45:070:934:892,1414,55541,71.77,71.69,71.84,N,1,0,1,1.0,0.001115915748360975,179,0,6
4142,45:072:487:393,989,191523,120.15,120.13,120.15,N,11,0,11,0.0,0.00016648630650137545,527,0,6
4143,45:076:007:219,-31536,1290931,229.51,229.68,229.51,N,3,0,0,1.0,0.0007401602229189128,177,1,6
4144,45:076:611:604,-25277,172620,62.51,62.55,62.42,N,0,0,0,1.0,0.0006394884092725683,509,1,6
4145,45:078:203:194,-1711,181248,65.94,65.96,65.94,N,5,0,5,1.0,0.0003032140691327475,121,1,6
4146,45:079:109:459,-14550,407209,465.77,466.21,465.54,N,115,0,3,1.0,0.0009437806996846866,11,1,6
4147,45:080:114:125,-27222,698994,91.18,91.23,91.18,N,87,10,76,1.0,0.0005480653293872318,462,1,6
4148,45:093:367:587,893,67177,327.65,327.55,327.65,N,104,14,78,0.0,0.00030529690123634834,33,0,6
4149,45:100:495:917,62061,49960,62.7,62.68,63.28,N,0,0,0,1.0,0.0003190810465858827,533,0,6
4150,45:103:526:236,-793,148373,142.73,142.75,142.69,N,62,0,61,1.0,0.00014010507880917852,166,1,6
4151,45:103:810:173,11637,170416,86.76,86.64,86.86,N,0,0,0,1.0,0.0013850415512465899,220,0,6
4152,45:106:699:134,-4031,34715,283.49,283.57,283.09,N,0,0,0,1.0,0.0002821172902633709,479,1,6
4153,45:108:712:772,-31829,2790073,47.74,47.75,47.74,N,85,12,60,1.0,0.00020942408376959184,106,1,6
4154,45:109:770:168,-7117,919568,160.93,161.01,160.89,N,41,4,28,1.0,0.0004968635488477989,423,1,6
4155,45:116:919:491,-83207,767621,190.77,190.93,190.77,N,1,0,1,1.0,0.0008380034567642413,520,1,6
4156,45:208:914:443,-74926,703182,130.6,130.76,130.55,N,0,0,0,1.0,0.001223615784643596,505,1,6
4157,45:230:128:528,-1711,181248,65.94,65.96,65.94,N,5,0,5,1.0,0.0003032140691327475,121,1,6
4158,45:254:774:196,-36919,712136,141.09,141.28,141.08,N,37,0,1,1.0,0.0013448471121177642,25,1,6
4159,45:254:990:637,-30748,165442,301.93,302.05,301.83,N,1,0,1,1.0,0.0003972852176792072,267,1,6
4160,45:273:755:528,-74926,703182,130.6,130.76,130.55,N,0,0,0,1.0,0.001223615784643596,505,1,6
4161,45:275:035:025,-32630,546356,128.27,128.35,128.16,N,0,0,0,1.0,0.0006232956758861246,506,1,6
4162,45:300:542:861,-83207,767621,190.77,190.93,190.77,N,1,0,1,1.0,0.0008380034567642413,520,1,6
4163,45:303:647:690,876,191636,120.14,120.13,120.15,N,11,0,11,0.0,8.324315325068772e-05,527,0,6
4164,45:305:740:886,-30748,165442,301.93,302.05,301.83,N,1,0,1,1.0,0.0003972852176792072,267,1,6
4165,45:305:823:389,-36919,712136,141.09,141.28,141.08,N,37,0,1,1.0,0.0013448471121177642,25,1,6
4166,45:309:033:612,-3408,45106,88.83,88.84,88.83,N,74,2,71,1.0,0.00011256190905003507,2,1,6
4167,45:312:764:535,-1711,181248,65.94,65.96,65.94,N,5,0,5,1.0,0.0003032140691327475,121,1,6
4168,45:321:624:780,-32589,66161,25.0,25.01,25.0,Y,252,15,72,1.0,0.00039984006397447274,80,1,6
4169,45:351:137:501,-86407,775680,190.77,190.96,190.77,N,1,0,1,1.0,0.0009949727691663055,520,1,6
4170,45:359:414:338,-3408,45106,88.83,88.84,88.83,N,74,2,71,1.0,0.00011256190905003507,2,1,6
4171,45:373:169:216,876,191636,120.14,120.13,120.15,N,11,0,11,0.0,8.324315325068772e-05,527,0,6
4172,45:391:743:918,-3536,31879,330.51,331.29,330.21,N,0,0,0,1.0,0.002354432672281172,5,1,6
4173,45:417:818:015,-86407,775680,190.77,190.96,190.77,N,1,0,1,1.0,0.0009949727691663055,520,1,6
4174,45:423:918:131,876,191636,120.14,120.13,120.15,N,11,0,11,0.0,8.324315325068772e-05,527,0,6
4175,45:449:028:921,-7666,2774425,55.64,55.64,55.62,N,37,0,36,1.0,0.0,125,1,6
4176,45:467:980:024,-86407,775680,190.77,190.96,190.77,N,1,0,1,1.0,0.0009949727691663055,520,1,6
4177,45:507:895:233,6723,68526,15.21,15.2,15.21,N,67,13,53,1.0,0.0006578947368422081,240,0,6
4178,45:526:350:307,-1575,32192,96.25,96.29,96.22,N,20,0,20,1.0,0.0004154117769239407,555,1,6
4179,45:576:495:254,-1575,32192,96.25,96.29,96.22,N,20,0,20,1.0,0.0004154117769239407,555,1,6
4180,45:638:727:079,-122471,7545329,178.8,178.9,178.8,N,7,0,2,1.0,0.0005589714924538531,1,1,6
4181,45:638:805:155,-32630,546356,128.27,128.35,128.16,N,0,0,0,1.0,0.0006232956758861246,506,1,6
4182,45:648:519:905,-8767,567750,71.78,71.8,71.78,N,8,1,6,1.0,0.0002785515320333708,559,1,6
4183,45:970:245:854,-10475,508893,170.04,170.07,170.04,N,217,1,60,1.0,0.0001763979537837428,12,1,6
4184,45:977:548:070,-5660,114727,154.86,154.92,154.84,N,0,0,0,1.0,0.00038729666924847573,513,1,6
4185,46:005:866:659,-11771,358918,194.55,194.63,194.5,N,180,12,31,1.0,0.00041103632533516976,364,1,6
4186,46:012:217:944,6723,68526,15.21,15.2,15.21,N,67,13,53,1.0,0.0006578947368422081,240,0,6
4187,46:016:879:681,-4974,306051,56.32,56.35,56.32,N,25,5,6,1.0,0.0005323868677906147,88,1,6
4188,46:021:161:250,-10475,508893,170.04,170.07,170.04,N,217,1,60,1.0,0.0001763979537837428,12,1,6
4189,46:055:845:143,-11771,358918,194.55,194.63,194.5,N,180,12,31,1.0,0.00041103632533516976,364,1,6
4190,46:067:085:394,-4974,306051,56.32,56.35,56.32,N,25,5,6,1.0,0.0005323868677906147,88,1,6
4191,46:139:541:868,22488,331619,17.25,17.24,17.28,N,0,0,0,1.0,0.0005800464037123877,424,0,6
4192,46:209:648:004,22488,331619,17.25,17.24,17.28,N,0,0,0,1.0,0.0005800464037123877,424,0,6
